Name	Date	TweetCount
Melanie Scheible	20220612	1
Matt Gaetz	20220612	18
Christian Amato	20220612	5
Dawn Buckingham	20220612	1
Marco Battaglia	20220612	27
Chris Dempsey	20220612	4
Shannon Teresi	20220612	1
Terrie Wood	20220612	1
Dan Patrick	20220612	4
Bee Nguyen	20220612	15
Rochelle Garza	20220612	15
Daniel Uhlfelder	20220612	31
Steve Chabot	20220612	2
Robert Vaillancourt	20220612	8
Maritza Bond	20220612	3
Cheri Helt	20220612	1
Ashwani Jain	20220612	2
Paul Pate	20220612	1
Natasha Marcus	20220612	2
Steve Marshall	20220612	1
Ned Lamont	20220612	5
Gordana Schifanelli	20220612	3
Doug Mastriano	20220612	5
Catherine C. O'Malley	20220612	1
Matt Salmon	20220612	2
Dianna Ploss	20220612	1
Kevin Nicholson	20220612	13
Susana Mendoza	20220612	2
Susan Hays	20220612	1
Greg Lopez	20220612	9
Ken Paxton	20220612	10
Aruna Miller	20220612	2
Charles Calenda	20220612	5
Richard Sessoms	20220612	15
Darren Bailey	20220612	9
Nellie Gorbea	20220612	1
Kelly Schulz	20220612	6
Gregg Amore	20220612	2
Neil Breslin	20220612	1
Paul Gosar	20220612	3
Marjorie Taylor Greene	20220612	43
Kelly Krout	20220612	1
Greg Abbott	20220612	69
Paul Sand	20220612	6
Cherlyn Arrington	20220612	2
Marilyn Dondero Loop	20220612	1
George Borrello	20220612	1
Carol Blood	20220612	9
Geoff Diehl	20220612	1
Pete Stauber	20220612	1
Patty Durand	20220612	1
Stacey Abrams	20220612	34
Nikki Fried	20220612	5
Kristin Roers	20220612	1
Tami Gouveia	20220612	10
Mariannette Miller-Meeks	20220612	5
Kristina Karamo	20220612	1
Gavin Newsom	20220612	26
Kristopher Dahir	20220612	1
Katie Hobbs	20220612	10
Nan Whaley	20220612	7
Gary Votour	20220612	4
Kris Mayes	20220612	2
Peggy Flanagan	20220612	3
Robin Ficker	20220612	3
Aramis Ayala	20220612	3
Steve Carlson	20220612	61
Gretchen Whitmer	20220612	1
Glenn Hegar	20220612	5
Avery Bourne	20220612	1
Stefano Forte	20220612	12
Nancy Pelosi	20220612	41
Dan Maloit	20220612	2
Stephen Heidt	20220612	3
Kirk Penner	20220612	4
George P. Bush	20220612	1
Kris Kobach	20220612	1
Ayanna Pressley	20220612	6
Roby Smith	20220612	1
Heidi Ganahl	20220612	1
Gary Cordery	20220612	1
Luke Warford	20220612	3
Lisa Ellis	20220612	4
Sarah Huckabee Sanders	20220612	4
Randy Feenstra	20220612	1
Lisa Cano Burkhead	20220612	2
Thomas O'Mara	20220612	1
Sarah Stogner	20220612	3
Patricia Spearman	20220612	6
Deidre DeJear	20220612	8
Chris Sununu	20220612	1
Linda Lee Tarver	20220612	1
Michelle Hinchey	20220612	2
Brandon Davis	20220612	2
Anna Valencia	20220612	2
Letitia James	20220612	15
Scott Fitzpatrick	20220612	1
Michelle Lujan Grisham	20220612	4
Daniel McKee	20220612	2
Michael L. Fitzgerald	20220612	1
Karoline Leavitt	20220612	1
Brad Raffensperger	20220612	3
Erick Russell	20220612	8
Ralph Rebandt	20220612	1
Eric Toney	20220612	4
Dita Bhargava	20220612	1
Brian Langley	20220612	2
Brenda Nelson-Porter	20220612	4
Luis Daniel Muñoz	20220612	4
Elise Stefanik	20220612	68
Rebecca Kleefisch	20220612	2
Liz Cheney	20220612	23
Sabina Matos	20220612	1
Thomas Quiter	20220612	21
Kari Lake	20220612	42
Elise Nieshalla	20220612	1
Delilah Barrios	20220612	3
Chris Pappas	20220612	1
Rebecca Bell-Metereau	20220612	8
Brian Dahle	20220612	4
Dana Nessel	20220612	12
Emily Miskel	20220612	1
Karl Catarata	20220612	3
Brian Kemp	20220612	4
Lisa Guzman	20220612	2
Sara Rodriguez	20220612	1
Matt Birk	20220612	6
Rob Astorino	20220612	2
Eric Lesser	20220612	6
Rayla Campbell	20220612	1
Chris Powell	20220612	4
Anna Kaplan	20220612	1
Scott Neely	20220612	17
Cynthia Mendes	20220612	2
Roxanne Persaud	20220612	2
Pamela Pugh	20220612	2
Chris Winters	20220612	4
Diego Morales	20220612	2
Derrick Van Orden	20220612	25
Michelle Ostrelich	20220612	1
Rachel Hunt	20220612	1
Sean Ewing	20220612	1
Charlie Crist	20220612	13
Dee Watson	20220612	1
Lee Zeldin	20220612	17
Alison Esposito	20220613	1
Cherlyn Arrington	20220613	1
Bob Stefanowski	20220613	4
Brian Kemp	20220613	8
Juliana Stratton	20220613	7
John Mannion	20220613	1
Steve Carlson	20220613	73
Adrian Fontes	20220613	18
Glenn Hegar	20220613	5
Warren Daniel	20220613	1
Paul Sand	20220613	12
Marco Battaglia	20220613	33
Michele Fiore	20220613	1
Emily Miskel	20220613	2
Doug Wardlow	20220613	1
Austin Davis	20220613	1
Darren Bailey	20220613	1
Josh Kaul	20220613	2
Yolanda Flowers	20220613	2
Joe Biden	20220613	274
Kim Owens	20220613	1
Alessandra Biaggi	20220613	16
Lee Zeldin	20220613	10
Steve Chabot	20220613	3
Natalie Bruno	20220613	2
Natalie Murdock	20220613	1
Ilhan Omar	20220613	6
Lisa Guzman	20220613	5
Kimberly Yee	20220613	3
Nancy Pelosi	20220613	40
Brenda Nelson-Porter	20220613	15
Matthew DePerno	20220613	2
Diana DiZoglio	20220613	1
Kris Mayes	20220613	8
Chris Powell	20220613	2
Dee Watson	20220613	4
Deb Goldberg	20220613	1
Stefano Forte	20220613	9
Peggy Flanagan	20220613	2
Rayla Campbell	20220613	1
Jen Jordan	20220613	11
Ayanna Pressley	20220613	1
Richard Michael DeWine	20220613	6
Eric Lesser	20220613	5
Joe Lombardo	20220613	1
Douglas F. Gansler	20220613	1
Kris Kobach	20220613	2
Andrea Stewart-Cousins	20220613	1
John Thurston	20220613	1
Stephanie Trussell	20220613	2
Cisco Aguilar	20220613	1
Kirk Penner	20220613	2
Sergio Alcubilla	20220613	2
Stephen Heidt	20220613	1
Tony Mattivi	20220613	1
Jim Pillen	20220613	2
Sara Rodriguez	20220613	1
Tim Walz	20220613	9
Paul Schimpf	20220613	1
Clyde Vanel	20220613	2
Darren Jackson	20220613	1
Tim Michels	20220613	8
Maritza Bond	20220613	1
James Gisondi	20220613	9
Jesse Sullivan	20220613	3
Daphne Jordan	20220613	2
Delilah Barrios	20220613	5
Fabian Donate	20220613	3
Robert Sprague	20220613	9
Liz Cheney	20220613	60
Joe Jaworski	20220613	11
Tim Grady	20220613	17
Ryan Walters	20220613	1
Tony Vargas	20220613	3
Rebecca Kleefisch	20220613	6
Marjorie Taylor Greene	20220613	115
Greg Abbott	20220613	85
Paul Marsh	20220613	2
Stuart Ray	20220613	1
Elise Stefanik	20220613	73
Nellie Gorbea	20220613	1
Joseph Maestas	20220613	1
James Michael Bowers	20220613	2
Janice Laws Robinson	20220613	3
Ashley B. Moody	20220613	1
Hugh Weathers	20220613	1
Alan Green	20220613	1
Ken Paxton	20220613	13
James Ohrenschall	20220613	3
Trey Delap	20220613	1
Greg Lopez	20220613	11
Richard Sessoms	20220613	10
Brad Little	20220613	1
Steve Sisolak	20220613	8
Tyler Cappel	20220613	1
Dianna Ploss	20220613	2
Kevin Nicholson	20220613	3
Lauren Kuby	20220613	12
Carol Blood	20220613	1
Goldi Gaines	20220613	1
Aaron Sims	20220613	2
Tyler Lee	20220613	3
Rebecca Bell-Metereau	20220613	1
Ashwani Jain	20220613	2
Ammon Bundy	20220613	3
Paul Pate	20220613	1
Brian Dahle	20220613	1
Vittoria Fariello	20220613	4
Kevin Stitt	20220613	4
Steve Marshall	20220613	1
Quentin Palfrey	20220613	2
Robert Vaillancourt	20220613	5
Jamaal Bailey	20220613	5
Alexia Sabor	20220613	2
Ned Lamont	20220613	6
Julie Ellsworth	20220613	1
Jena Griswold	20220613	2
Doug Mastriano	20220613	15
Renee Knake Jefferson	20220613	1
Jon Baron	20220613	2
Catherine C. O'Malley	20220613	3
Kevin Rinke	20220613	4
Ashley Hinson	20220613	3
Vito LaBella	20220613	1
Matt Salmon	20220613	5
Elise Nieshalla	20220613	2
Sabina Matos	20220613	1
Gordana Schifanelli	20220613	2
Nancy Navarro	20220613	1
Kristi L. Noem	20220613	2
Amy Loudenbeck	20220613	1
Gary Burgess	20220613	1
Frank LaRose	20220613	2
Susan Hays	20220613	1
Elijah Reichlin-Melnick	20220613	1
Lanhee Chen	20220613	2
Scott Fitzpatrick	20220613	1
Shelley Mayer	20220613	3
Rodney Glassman	20220613	3
Bennie Thompson	20220613	106
David Varnam	20220613	3
Lang Sias	20220613	1
Rachel May	20220613	1
Peter Neronha	20220613	2
Letitia James	20220613	25
Joe Cunningham	20220613	1
E.C. Sykes	20220613	1
Mitchell Robinson	20220613	37
Tina Kotek	20220613	2
Lance Christensen	20220613	9
Lauren Boebert	20220613	60
James Clyburn	20220613	4
Shirley Weber	20220613	2
John Norwood	20220613	3
Jeff Jackson	20220613	3
Christine Drazan	20220613	1
Jose M. Serrano	20220613	2
Gary Rabine	20220613	1
Marco Lopez	20220613	9
Brooke Elizabeth Lierman	20220613	7
Maura Healey	20220613	2
Jocelyn Benson	20220613	5
Jay Kleberg	20220613	5
Tina Peters	20220613	2
Betsy Johnson	20220613	2
Josh Shapiro	20220613	110
Wes Moore	20220613	6
Scott Neely	20220613	13
Leslie Rutledge	20220613	1
Ana Maria Archila	20220613	35
John Milhiser	20220613	1
Shawn Keenan	20220613	2
Mack Miller	20220613	1
Erick Russell	20220613	2
Dawn Buckingham	20220613	2
Toby Ann Stavisky	20220613	2
Shawnna Bolick	20220613	1
Latasha Fields	20220613	5
Richard Hudson	20220613	3
Roxanne Persaud	20220613	1
Beto O'Rourke	20220613	71
Eddie Wenrich	20220613	2
Jeff Woolford	20220613	4
Reginald Bolding	20220613	1
Larry Sharpe	20220613	5
Shannon Teresi	20220613	2
Michael L. Fitzgerald	20220613	1
Sheila Reid-Shaver	20220613	8
Andrew Giuliani	20220613	29
Maggie Toulouse Oliver	20220613	2
Roger Roth	20220613	1
Peter Oberacker	20220613	1
Michelle Lujan Grisham	20220613	4
Mike Tipping	20220613	1
Brad Raffensperger	20220613	8
Ron DeSantis	20220613	10
Peter Harckham	20220613	6
Lacy Cooper	20220613	1
Michelle Hinchey	20220613	1
Kristopher Dahir	20220613	2
Chris Winters	20220613	1
William Timmons	20220613	1
Timothy McMaster	20220613	7
Sarah Huckabee Sanders	20220613	12
Gavin Newsom	20220613	21
Peter Franchot	20220613	5
Cindy Axne	20220613	3
Ryan Graham	20220613	11
Kristina Karamo	20220613	1
Dawn Grove	20220613	1
Malia Cohen	20220613	3
Mariannette Miller-Meeks	20220613	6
Lisa Ellis	20220613	2
Tudor Dixon	20220613	3
Nan Whaley	20220613	41
Brian Langley	20220613	3
Alisha Thomas Searcy	20220613	1
Tom Suozzi	20220613	2
Stacey Abrams	20220613	29
David Gregory	20220613	1
Pete Stauber	20220613	3
Lisa Grafstein	20220613	1
Jay Chaudhuri	20220613	5
Dave Yost	20220613	4
Timothy M. Kennedy	20220613	2
Christian Amato	20220613	5
Beau LaFave	20220613	3
Abigail Spanberger	20220613	6
Janet Dudding	20220613	9
Joyce Krawiec	20220613	2
Luke Warford	20220613	3
Linda Lee Tarver	20220613	1
Chris Sununu	20220613	1
Will Ainsworth	20220613	1
JB Smiley Jr.	20220613	3
Gary Swing	20220613	9
Kyle Yudes	20220613	4
Derrick Van Orden	20220613	37
Joy Hofmeister	20220613	2
Cheryl Stephens	20220613	2
Moira McCabe	20220613	1
Jeffrey Powell	20220613	7
Sarah Stogner	20220613	3
Mike Garcia	20220613	1
Deidre DeJear	20220613	7
J.B. Pritzker	20220613	9
Leroy Comrie	20220613	1
Phil Weiser	20220613	4
Destiny Scott Wells	20220613	5
Skyler Johnson	20220613	1
Drew Wrigley	20220613	1
Lisa Cano Burkhead	20220613	11
Kwame Raoul	20220613	4
Errol Webber	20220613	5
David Shestokas	20220613	1
Randy Feenstra	20220613	2
Bee Nguyen	20220613	40
Tony Evers	20220613	7
James Sanders, Jr.	20220613	1
Gary Votour	20220613	6
Rochelle Garza	20220613	9
Lisa Barnes	20220613	1
Abraham Hamadeh	20220613	1
Anna Kaplan	20220613	8
Beau Lane	20220613	3
Dan Patrick	20220613	5
Heidi Ganahl	20220613	11
Gretchen Whitmer	20220613	9
Aramis Ayala	20220613	3
Charlie Crist	20220613	48
Diego Morales	20220613	1
Cynthia Mendes	20220613	2
Mark Gordon	20220613	2
Karoline Leavitt	20220613	3
Vicki Schmidt	20220613	1
Sydney Batch	20220613	1
Anna Valencia	20220613	2
Tim Echols	20220613	5
Chelsea Clark	20220613	4
Daniel Uhlfelder	20220613	34
Tiffany Shedd	20220613	1
Patricia Spearman	20220613	5
Thomas O'Mara	20220613	4
Jumaane Williams	20220613	5
Jeremy Cooney	20220613	1
Robert Ortt	20220613	18
Dominic Rapini	20220613	4
Dita Bhargava	20220613	2
Angelito Tenorio	20220613	2
Rob Astorino	20220613	12
Yuh-Line Niou	20220613	39
Karl Catarata	20220613	2
Dana Nessel	20220613	29
Matt Birk	20220613	8
Jena Nelson	20220613	4
Susana Mendoza	20220613	1
Valerie Foushee	20220613	1
Kathy Hochul	20220613	9
Taylor Sappington	20220613	6
Dan Nelson	20220613	121
Pam Whitaker	20220613	2
Harry Wilson	20220613	6
Jerrold Nadler	20220613	5
Rob Sand	20220613	1
Mark Ronchetti	20220613	1
Robert Lettieri	20220613	1
Katie Hobbs	20220613	11
Angie Lauritsen	20220613	2
Jared Polis	20220613	7
Daniel Patterson	20220613	2
Tami Gouveia	20220613	7
Tim Baxter	20220613	5
Kathy Maness	20220613	3
Zach Conine	20220613	1
Kathy Hoffman	20220613	1
Terri Pickens Manweiler	20220613	3
Mary Wills Bode	20220613	1
Rick Stewart	20220613	1
Matt Hackenburg	20220613	5
Matt Gaetz	20220613	8
Annette Taddeo	20220613	29
Heidi Drygas	20220613	1
Nikki Fried	20220613	2
Jesse Gibson	20220613	1
Pamela Helming	20220613	1
Alexi Giannoulias	20220613	3
Charlie Bailey	20220613	27
Themis Klarides	20220613	6
Kelly Schulz	20220613	7
Kandiss Taylor	20220613	7
Anthony Sabatini	20220613	7
Zephyr Teachout	20220613	1
Kari Lake	20220613	64
Aruna Miller	20220613	4
Pat Dowell	20220613	1
John Joseph Mercadante	20220613	2
Thomas Quiter	20220613	4
Alexi Giannoulias	20220614	3
Patrick Starnes	20220614	1
Jen Jordan	20220614	4
Andrew W. Gould	20220614	6
Rebecca Kleefisch	20220614	4
Phil Weiser	20220614	1
Chris Dempsey	20220614	1
Pamela Helming	20220614	2
Jaime Herrera Beutler	20220614	1
Dawn Grove	20220614	1
Richard Michael DeWine	20220614	21
Ayanna Pressley	20220614	2
Charlie Bailey	20220614	26
Ron DeSantis	20220614	15
Mike Frerichs	20220614	1
Jim Zeigler	20220614	2
Douglas F. Gansler	20220614	1
Hugh McTavish	20220614	8
Darren Jackson	20220614	1
Janet T. Mills	20220614	5
Sergio Alcubilla	20220614	1
Frank Hughes Jr.	20220614	1
JB Smiley Jr.	20220614	5
Diana DiZoglio	20220614	2
Peggy Flanagan	20220614	9
Matthew DePerno	20220614	6
Josh Shapiro	20220614	115
Mary Wills Bode	20220614	1
Terrie Wood	20220614	1
Betsy Johnson	20220614	3
Marco Battaglia	20220614	16
Matt Hackenburg	20220614	8
George Borrello	20220614	1
Dawn Buckingham	20220614	5
Shannon Teresi	20220614	2
Annette Taddeo	20220614	110
Pat Dowell	20220614	4
Nikki Fried	20220614	4
Bob Evnen	20220614	1
Aruna Miller	20220614	1
Heidi Drygas	20220614	7
Kris Mayes	20220614	2
Ken Paxton	20220614	9
Lauren Boebert	20220614	171
Keith Boehm	20220614	3
Stefano Forte	20220614	7
Brooke Elizabeth Lierman	20220614	3
Kathy Hochul	20220614	12
Mike Garcia	20220614	1
Carol Blood	20220614	5
Tony Vargas	20220614	1
Valerie Foushee	20220614	1
Heidi Ganahl	20220614	7
Abraham Hamadeh	20220614	8
Nancy Pelosi	20220614	47
Lee Zeldin	20220614	34
Avery Bourne	20220614	3
Gretchen Whitmer	20220614	4
Ashley B. Moody	20220614	1
Glenn Hegar	20220614	5
Joe Lombardo	20220614	3
Anthony Sabatini	20220614	14
Kandiss Taylor	20220614	4
Dee Watson	20220614	1
John Mannion	20220614	4
Scott Schwab	20220614	2
Steve Carlson	20220614	114
Derrick Van Orden	20220614	42
Tom Suozzi	20220614	7
Juliana Stratton	20220614	7
Michelle Udall	20220614	1
Charlie Crist	20220614	60
Robin Ficker	20220614	1
Errol Webber	20220614	7
Marilyn Dondero Loop	20220614	5
Dan Patrick	20220614	14
Joseph Griffo	20220614	4
Kimberly Yee	20220614	3
Kris Kobach	20220614	2
Chris Winters	20220614	2
Ryan Walters	20220614	2
Bob Stefanowski	20220614	4
Stephanie Trussell	20220614	4
Alison Esposito	20220614	4
Cisco Aguilar	20220614	2
Themis Klarides	20220614	4
Lauren Kuby	20220614	3
Joe Biden	20220614	209
Jim Pillen	20220614	2
Michael Anthony Peroutka	20220614	1
Vittoria Fariello	20220614	3
Jena Nelson	20220614	1
Hugh Weathers	20220614	2
Dan Maloit	20220614	2
Stephen Heidt	20220614	1
Quentin Palfrey	20220614	2
LeAnn Wood	20220614	1
John Murante	20220614	1
John Marsh Tyson	20220614	2
Jamaal Bailey	20220614	5
Tyler Cappel	20220614	3
Paul Schimpf	20220614	1
Joseph Soloski	20220614	1
Fabian Donate	20220614	6
Tim Walz	20220614	3
Daniel McKee	20220614	2
Brad Little	20220614	2
Greg Lopez	20220614	5
Elise Stefanik	20220614	81
Leroy Comrie	20220614	1
Gary Votour	20220614	13
Rob Sand	20220614	1
Christine Drazan	20220614	4
Rochelle Garza	20220614	15
Pam Whitaker	20220614	1
Kaiali'i Kahele	20220614	2
Shirley Weber	20220614	2
Luis Daniel Muñoz	20220614	1
Lance Christensen	20220614	13
Abigail Spanberger	20220614	10
Wanda James	20220614	2
Gary Rabine	20220614	4
Janet Dudding	20220614	5
Donald Davis	20220614	2
Sonia Chang-Diaz	20220614	5
Burt Jones	20220614	2
Mitchell Robinson	20220614	15
William Timmons	20220614	6
Angie Lauritsen	20220614	3
Peter Neronha	20220614	2
Timothy McMaster	20220614	5
E.C. Sykes	20220614	2
James Ohrenschall	20220614	1
Jinny Suh	20220614	3
Susan Hays	20220614	6
David Varnam	20220614	1
Jerrold Nadler	20220614	5
Charles Calenda	20220614	9
Jeffrey Powell	20220614	7
Ryan Graham	20220614	9
Moira McCabe	20220614	5
Holli Sullivan	20220614	1
Joy Hofmeister	20220614	1
Taylor Sappington	20220614	2
Drew Wrigley	20220614	1
Skyler Johnson	20220614	2
Kyle Yudes	20220614	3
Richard Hudson	20220614	3
Destiny Scott Wells	20220614	7
Tyler Harper	20220614	2
David Shestokas	20220614	1
Jason Martin	20220614	1
Dan Nelson	20220614	39
Niel Petersen	20220614	1
Will Ainsworth	20220614	2
Marco Lopez	20220614	7
Shiry Sapir	20220614	2
Anna Kaplan	20220614	2
J.B. Pritzker	20220614	6
Harry Wilson	20220614	4
Peter Harckham	20220614	1
Bee Nguyen	20220614	17
Gary Swing	20220614	1
Christian Amato	20220614	6
Jared Polis	20220614	1
Gavin Newsom	20220614	12
Larry Sharpe	20220614	2
Derek Schmidt	20220614	7
Pete Stauber	20220614	1
Jeff Woolford	20220614	2
Michael Stading	20220614	2
Beto O'Rourke	20220614	137
Christina Bohannan	20220614	1
Zach Conine	20220614	1
Patty Durand	20220614	1
Latasha Fields	20220614	6
James Michael Bowers	20220614	2
Kathy Maness	20220614	5
Mike Naig	20220614	6
Cindy Maxwell-Ostdiek	20220614	2
Shawn Keenan	20220614	2
John Milhiser	20220614	3
Timothy M. Kennedy	20220614	2
Frank McNeill	20220614	4
Kristi L. Noem	20220614	4
Rick Stewart	20220614	2
Matt Gaetz	20220614	31
Frank LaRose	20220614	3
Wes Moore	20220614	22
Geoff Diehl	20220614	1
Dave Yost	20220614	6
Donovan Fenton	20220614	1
Sheila Reid-Shaver	20220614	17
Andrew Giuliani	20220614	44
Peter Franchot	20220614	11
Bennie Thompson	20220614	39
Cindy Axne	20220614	4
Rodney Glassman	20220614	2
Shelley Mayer	20220614	1
Beau Lane	20220614	1
Daniel Patterson	20220614	2
Gary Burgess	20220614	1
Kristina Karamo	20220614	3
Tim Baxter	20220614	1
Jocelyn Benson	20220614	7
Stacey Abrams	20220614	49
Tami Gouveia	20220614	5
Richard Sessoms	20220614	8
Cindy Byrd	20220614	1
Katie Hobbs	20220614	6
Kathy Manning	20220614	1
Nan Whaley	20220614	45
Mike Tipping	20220614	1
Kristin Roers	20220614	1
Peter Oberacker	20220614	1
Patrick Testin	20220614	1
Roger Roth	20220614	1
Mariannette Miller-Meeks	20220614	9
Ryan Kelley	20220614	1
Michelle Ostrelich	20220614	2
Greg Abbott	20220614	85
Maggie Toulouse Oliver	20220614	3
Kevin Stitt	20220614	3
Thomas O'Mara	20220614	11
Delilah Barrios	20220614	16
Nellie Gorbea	20220614	2
Lisa Cano Burkhead	20220614	6
Steve Marshall	20220614	2
Randy Feenstra	20220614	4
Sarah Huckabee Sanders	20220614	3
Tony Evers	20220614	17
Chelsea Clark	20220614	1
Natasha Marcus	20220614	1
Gordana Schifanelli	20220614	5
Dominic Rapini	20220614	3
Michelle Hinchey	20220614	1
Steve Simon	20220614	2
Jeremy Cooney	20220614	1
Alexia Sabor	20220614	1
Jon Baron	20220614	3
Robert Ortt	20220614	9
Ned Lamont	20220614	6
Jon Husted	20220614	6
Stuart Ray	20220614	3
James Sanders, Jr.	20220614	2
Lisa Barnes	20220614	1
Deidre DeJear	20220614	2
Helena Foulkes	20220614	1
Michael L. Fitzgerald	20220614	1
Eric Toney	20220614	2
Goldi Gaines	20220614	8
Luke Warford	20220614	2
Brandon Woolf	20220614	1
Patricia Spearman	20220614	30
Aaron Sims	20220614	4
Hunter Crow	20220614	1
James Clyburn	20220614	17
Tyler Lee	20220614	3
Constance Every	20220614	1
John Norwood	20220614	8
Jeff Jackson	20220614	1
Jose M. Serrano	20220614	1
Linda Lee Tarver	20220614	12
Daniel Uhlfelder	20220614	27
Chris Sununu	20220614	3
Tiffany Shedd	20220614	3
Elise Nieshalla	20220614	2
Thomas Quiter	20220614	4
Paul Pate	20220614	3
Sarah Stogner	20220614	2
Paola Tulliani-Zen	20220614	1
Lisa Ellis	20220614	10
Tim Echols	20220614	1
Jay Kleberg	20220614	2
Doug Mastriano	20220614	16
Michele Fiore	20220614	6
Steve Sisolak	20220614	11
Warren Daniel	20220614	1
Karl Catarata	20220614	4
Kari Lake	20220614	91
Jesse Sullivan	20220614	13
Susana Mendoza	20220614	5
Emily Miskel	20220614	1
Robert Sprague	20220614	4
Dana Nessel	20220614	13
Lisa Guzman	20220614	3
Marjorie Taylor Greene	20220614	112
Chris Pappas	20220614	2
Matt Birk	20220614	1
Rebecca Bell-Metereau	20220614	4
Ammon Bundy	20220614	4
Brian Dahle	20220614	2
Tim Grady	20220614	3
John Macco	20220614	1
Neil Breslin	20220614	1
Johnnie Nguyen	20220614	2
Kelly Schulz	20220614	10
Daphne Jordan	20220614	1
Henry McMaster	20220614	2
Julie Pazina	20220614	5
Kevin Nicholson	20220614	5
Jena Griswold	20220614	3
Brian Langley	20220614	10
Tim Griffin	20220614	1
Lisa Grafstein	20220614	1
Angelito Tenorio	20220614	3
Catherine C. O'Malley	20220614	1
Chris Powell	20220614	9
Brenda Nelson-Porter	20220614	9
Kevin Rinke	20220614	4
Jeremy Joseph	20220614	2
Jessica Kordas	20220614	2
Bret Bero	20220614	2
Eric Lesser	20220614	9
Rob Astorino	20220614	8
Ashley Hinson	20220614	2
Brian Kemp	20220614	3
Vito LaBella	20220614	3
Matt Salmon	20220614	4
Yuh-Line Niou	20220614	23
Paul Marsh	20220614	9
Adrian Fontes	20220614	22
Tony Mattivi	20220614	4
John Thurston	20220614	3
Vickie Sawyer	20220614	1
Robert Vaillancourt	20220614	5
Jumaane Williams	20220614	5
Kim Owens	20220614	1
Leslie Rutledge	20220614	1
Anna Valencia	20220614	2
Karoline Leavitt	20220614	2
Joe Jaworski	20220614	3
Ilhan Omar	20220614	4
Scott Neely	20220614	122
Kellie Warren	20220614	2
Scott Fitzpatrick	20220614	2
Alessandra Biaggi	20220614	2
Pamela Pugh	20220614	2
Paul Gosar	20220614	5
Roxanne Persaud	20220614	1
Elijah Reichlin-Melnick	20220614	5
Patrick Gallivan	20220614	5
Angel Vasquez	20220614	1
Liz Cheney	20220614	49
Michelle Lujan Grisham	20220614	5
Ana Maria Archila	20220614	30
Steve Chabot	20220614	5
Doug Wardlow	20220614	2
Brad Raffensperger	20220614	3
